GEOID,NAME,lat,lon,year,state_name,commodity_desc,statisticcat_desc,unit_desc,Value
37049,Craven County,35.1168292,-77.0813197,1998,NORTH CAROLINA,HAY,PRODUCTION,TONS,2600
37049,Craven County,35.1168292,-77.0813197,1998,NORTH CAROLINA,PEANUTS,PRODUCTION,LB,114000
37049,Craven County,35.1168292,-77.0813197,1998,NORTH CAROLINA,SOYBEANS,PRODUCTION,BU,616000
37049,Craven County,35.1168292,-77.0813197,1998,NORTH CAROLINA,TOBACCO,PRODUCTION,LB,9257000
37049,Craven County,35.1168292,-77.0813197,1998,NORTH CAROLINA,WHEAT,PRODUCTION,BU,221000
37049,Craven County,35.1168292,-77.0813197,1998,NORTH CAROLINA,WHEAT,PRODUCTION,BU,221000
37049,Craven County,35.1168292,-77.0813197,1999,NORTH CAROLINA,CORN,PRODUCTION,BU,858000
37049,Craven County,35.1168292,-77.0813197,1999,NORTH CAROLINA,COTTON,PRODUCTION,480 LB BALES,16500
37049,Craven County,35.1168292,-77.0813197,1999,NORTH CAROLINA,HAY,PRODUCTION,TONS,2300
37049,Craven County,35.1168292,-77.0813197,1999,NORTH CAROLINA,PEANUTS,PRODUCTION,LB,84000
37049,Craven County,35.1168292,-77.0813197,1999,NORTH CAROLINA,SOYBEANS,PRODUCTION,BU,389000
37049,Craven County,35.1168292,-77.0813197,1999,NORTH CAROLINA,TOBACCO,PRODUCTION,LB,6086000
37049,Craven County,35.1168292,-77.0813197,1999,NORTH CAROLINA,WHEAT,PRODUCTION,BU,230000
37049,Craven County,35.1168292,-77.0813197,1999,NORTH CAROLINA,WHEAT,PRODUCTION,BU,230000
37049,Craven County,35.1168292,-77.0813197,2000,NORTH CAROLINA,CORN,PRODUCTION,BU,1277000
37049,Craven County,35.1168292,-77.0813197,2000,NORTH CAROLINA,COTTON,PRODUCTION,480 LB BALES,33200
37049,Craven County,35.1168292,-77.0813197,2000,NORTH CAROLINA,HAY,PRODUCTION,TONS,4000
37049,Craven County,35.1168292,-77.0813197,2000,NORTH CAROLINA,SOYBEANS,PRODUCTION,BU,522000
37049,Craven County,35.1168292,-77.0813197,2000,NORTH CAROLINA,TOBACCO,PRODUCTION,LB,6016000
37049,Craven County,35.1168292,-77.0813197,2000,NORTH CAROLINA,WHEAT,PRODUCTION,BU,175000
37049,Craven County,35.1168292,-77.0813197,2000,NORTH CAROLINA,WHEAT,PRODUCTION,BU,175000
37195,Wilson County,35.7003569,-77.9215978,1996,NORTH CAROLINA,CORN,PRODUCTION,BU,1465000
37195,Wilson County,35.7003569,-77.9215978,1996,NORTH CAROLINA,COTTON,PRODUCTION,480 LB BALES,23200
37195,Wilson County,35.7003569,-77.9215978,1996,NORTH CAROLINA,HAY,PRODUCTION,TONS,3900
37195,Wilson County,35.7003569,-77.9215978,1996,NORTH CAROLINA,OATS,PRODUCTION,BU,6200
37195,Wilson County,35.7003569,-77.9215978,1996,NORTH CAROLINA,POTATOES,PRODUCTION,CWT,6500
37195,Wilson County,35.7003569,-77.9215978,1996,NORTH CAROLINA,SOYBEANS,PRODUCTION,BU,937000
37195,Wilson County,35.7003569,-77.9215978,1996,NORTH CAROLINA,SWEET POTATOES,PRODUCTION,CWT,622800
37195,Wilson County,35.7003569,-77.9215978,1996,NORTH CAROLINA,TOBACCO,PRODUCTION,LB,21524000
37195,Wilson County,35.7003569,-77.9215978,1996,NORTH CAROLINA,WHEAT,PRODUCTION,BU,469000
37195,Wilson County,35.7003569,-77.9215978,1996,NORTH CAROLINA,WHEAT,PRODUCTION,BU,469000
37195,Wilson County,35.7003569,-77.9215978,1997,NORTH CAROLINA,CORN,PRODUCTION,BU,1131252
37195,Wilson County,35.7003569,-77.9215978,1997,NORTH CAROLINA,CORN,PRODUCTION,BU,1153000
37195,Wilson County,35.7003569,-77.9215978,1997,NORTH CAROLINA,COTTON,PRODUCTION,BALES,21967
37195,Wilson County,35.7003569,-77.9215978,1997,NORTH CAROLINA,COTTON,PRODUCTION,480 LB BALES,22500
37195,Wilson County,35.7003569,-77.9215978,1997,NORTH CAROLINA,HAY,PRODUCTION,TONS,NA
37195,Wilson County,35.7003569,-77.9215978,1997,NORTH CAROLINA,HAY,PRODUCTION,TONS,508
37195,Wilson County,35.7003569,-77.9215978,1997,NORTH CAROLINA,HAY,PRODUCTION,TONS,2405
37195,Wilson County,35.7003569,-77.9215978,1997,NORTH CAROLINA,HAY,PRODUCTION,TONS,3500
37195,Wilson County,35.7003569,-77.9215978,1997,NORTH CAROLINA,OATS,PRODUCTION,BU,9211
37195,Wilson County,35.7003569,-77.9215978,1997,NORTH CAROLINA,OATS,PRODUCTION,BU,11000
37195,Wilson County,35.7003569,-77.9215978,1997,NORTH CAROLINA,PEANUTS,PRODUCTION,LB,NA
37195,Wilson County,35.7003569,-77.9215978,1997,NORTH CAROLINA,PEANUTS,PRODUCTION,LB,131000
37195,Wilson County,35.7003569,-77.9215978,1997,NORTH CAROLINA,POTATOES,PRODUCTION,CWT,NA
37195,Wilson County,35.7003569,-77.9215978,1997,NORTH CAROLINA,SOYBEANS,PRODUCTION,BU,992562
37195,Wilson County,35.7003569,-77.9215978,1997,NORTH CAROLINA,SOYBEANS,PRODUCTION,BU,1065000
37195,Wilson County,35.7003569,-77.9215978,1997,NORTH CAROLINA,SWEET POTATOES,PRODUCTION,CWT,556100
37195,Wilson County,35.7003569,-77.9215978,1997,NORTH CAROLINA,SWEET POTATOES,PRODUCTION,CWT,621000
37195,Wilson County,35.7003569,-77.9215978,1997,NORTH CAROLINA,TOBACCO,PRODUCTION,LB,26059348
37195,Wilson County,35.7003569,-77.9215978,1997,NORTH CAROLINA,TOBACCO,PRODUCTION,LB,28736000
37195,Wilson County,35.7003569,-77.9215978,1997,NORTH CAROLINA,WHEAT,PRODUCTION,BU,612662
37195,Wilson County,35.7003569,-77.9215978,1997,NORTH CAROLINA,WHEAT,PRODUCTION,BU,729000
37195,Wilson County,35.7003569,-77.9215978,1997,NORTH CAROLINA,WHEAT,PRODUCTION,BU,729000
37195,Wilson County,35.7003569,-77.9215978,1998,NORTH CAROLINA,CORN,PRODUCTION,BU,635000
37195,Wilson County,35.7003569,-77.9215978,1998,NORTH CAROLINA,COTTON,PRODUCTION,480 LB BALES,27000
37195,Wilson County,35.7003569,-77.9215978,1998,NORTH CAROLINA,HAY,PRODUCTION,TONS,3600
37195,Wilson County,35.7003569,-77.9215978,1998,NORTH CAROLINA,OATS,PRODUCTION,BU,18000
37195,Wilson County,35.7003569,-77.9215978,1998,NORTH CAROLINA,PEANUTS,PRODUCTION,LB,120000
37195,Wilson County,35.7003569,-77.9215978,1998,NORTH CAROLINA,SOYBEANS,PRODUCTION,BU,1064000
37195,Wilson County,35.7003569,-77.9215978,1998,NORTH CAROLINA,SWEET POTATOES,PRODUCTION,CWT,760000
37195,Wilson County,35.7003569,-77.9215978,1998,NORTH CAROLINA,TOBACCO,PRODUCTION,LB,21639000
37195,Wilson County,35.7003569,-77.9215978,1998,NORTH CAROLINA,WHEAT,PRODUCTION,BU,516000
37195,Wilson County,35.7003569,-77.9215978,1998,NORTH CAROLINA,WHEAT,PRODUCTION,BU,516000
37195,Wilson County,35.7003569,-77.9215978,1999,NORTH CAROLINA,CORN,PRODUCTION,BU,530000
37195,Wilson County,35.7003569,-77.9215978,1999,NORTH CAROLINA,COTTON,PRODUCTION,480 LB BALES,18300
37195,Wilson County,35.7003569,-77.9215978,1999,NORTH CAROLINA,HAY,PRODUCTION,TONS,3600
37195,Wilson County,35.7003569,-77.9215978,1999,NORTH CAROLINA,OATS,PRODUCTION,BU,26000
37195,Wilson County,35.7003569,-77.9215978,1999,NORTH CAROLINA,SOYBEANS,PRODUCTION,BU,951000
37195,Wilson County,35.7003569,-77.9215978,1999,NORTH CAROLINA,SWEET POTATOES,PRODUCTION,CWT,457300
37195,Wilson County,35.7003569,-77.9215978,1999,NORTH CAROLINA,TOBACCO,PRODUCTION,LB,16858000
37195,Wilson County,35.7003569,-77.9215978,1999,NORTH CAROLINA,WHEAT,PRODUCTION,BU,454000
37195,Wilson County,35.7003569,-77.9215978,1999,NORTH CAROLINA,WHEAT,PRODUCTION,BU,454000
37195,Wilson County,35.7003569,-77.9215978,2000,NORTH CAROLINA,CORN,PRODUCTION,BU,524000
37195,Wilson County,35.7003569,-77.9215978,2000,NORTH CAROLINA,COTTON,PRODUCTION,480 LB BALES,44000
37195,Wilson County,35.7003569,-77.9215978,2000,NORTH CAROLINA,HAY,PRODUCTION,TONS,5700
37195,Wilson County,35.7003569,-77.9215978,2000,NORTH CAROLINA,OATS,PRODUCTION,BU,25000
37195,Wilson County,35.7003569,-77.9215978,2000,NORTH CAROLINA,SOYBEANS,PRODUCTION,BU,1255000
37195,Wilson County,35.7003569,-77.9215978,2000,NORTH CAROLINA,SWEET POTATOES,PRODUCTION,CWT,664000
37195,Wilson County,35.7003569,-77.9215978,2000,NORTH CAROLINA,TOBACCO,PRODUCTION,LB,16863000
37195,Wilson County,35.7003569,-77.9215978,2000,NORTH CAROLINA,WHEAT,PRODUCTION,BU,221000
37195,Wilson County,35.7003569,-77.9215978,2000,NORTH CAROLINA,WHEAT,PRODUCTION,BU,221000
37061,Duplin County,34.9344033,-77.9335434,1996,NORTH CAROLINA,CORN,PRODUCTION,BU,4316000
37061,Duplin County,34.9344033,-77.9335434,1996,NORTH CAROLINA,COTTON,PRODUCTION,480 LB BALES,15300
37061,Duplin County,34.9344033,-77.9335434,1996,NORTH CAROLINA,HAY,PRODUCTION,TONS,52100
37061,Duplin County,34.9344033,-77.9335434,1996,NORTH CAROLINA,OATS,PRODUCTION,BU,9000
37061,Duplin County,34.9344033,-77.9335434,1996,NORTH CAROLINA,POTATOES,PRODUCTION,CWT,9700
37061,Duplin County,34.9344033,-77.9335434,1996,NORTH CAROLINA,SORGHUM,PRODUCTION,BU,4800
37061,Duplin County,34.9344033,-77.9335434,1996,NORTH CAROLINA,SOYBEANS,PRODUCTION,BU,948000
37061,Duplin County,34.9344033,-77.9335434,1996,NORTH CAROLINA,SWEET POTATOES,PRODUCTION,CWT,161700
37061,Duplin County,34.9344033,-77.9335434,1996,NORTH CAROLINA,TOBACCO,PRODUCTION,LB,19241000
37061,Duplin County,34.9344033,-77.9335434,1996,NORTH CAROLINA,WHEAT,PRODUCTION,BU,582000
37061,Duplin County,34.9344033,-77.9335434,1996,NORTH CAROLINA,WHEAT,PRODUCTION,BU,582000
37061,Duplin County,34.9344033,-77.9335434,1997,NORTH CAROLINA,CORN,PRODUCTION,BU,3629520
37061,Duplin County,34.9344033,-77.9335434,1997,NORTH CAROLINA,CORN,PRODUCTION,BU,3720000
37061,Duplin County,34.9344033,-77.9335434,1997,NORTH CAROLINA,COTTON,PRODUCTION,BALES,20637
37061,Duplin County,34.9344033,-77.9335434,1997,NORTH CAROLINA,COTTON,PRODUCTION,480 LB BALES,20000
37061,Duplin County,34.9344033,-77.9335434,1997,NORTH CAROLINA,HAY,PRODUCTION,TONS,3381
37061,Duplin County,34.9344033,-77.9335434,1997,NORTH CAROLINA,HAY,PRODUCTION,TONS,32029
37061,Duplin County,34.9344033,-77.9335434,1997,NORTH CAROLINA,HAY,PRODUCTION,TONS,NA
37061,Duplin County,34.9344033,-77.9335434,1997,NORTH CAROLINA,HAY,PRODUCTION,TONS,54600
37061,Duplin County,34.9344033,-77.9335434,1997,NORTH CAROLINA,HAYLAGE,PRODUCTION,TONS,5432
37061,Duplin County,34.9344033,-77.9335434,1997,NORTH CAROLINA,OATS,PRODUCTION,BU,20070
37061,Duplin County,34.9344033,-77.9335434,1997,NORTH CAROLINA,OATS,PRODUCTION,BU,24000
37061,Duplin County,34.9344033,-77.9335434,1997,NORTH CAROLINA,POTATOES,PRODUCTION,CWT,NA
37061,Duplin County,34.9344033,-77.9335434,1997,NORTH CAROLINA,RYE,PRODUCTION,BU,9151
37061,Duplin County,34.9344033,-77.9335434,1997,NORTH CAROLINA,SORGHUM,PRODUCTION,BU,8265
37061,Duplin County,34.9344033,-77.9335434,1997,NORTH CAROLINA,SORGHUM,PRODUCTION,BU,11000
37061,Duplin County,34.9344033,-77.9335434,1997,NORTH CAROLINA,SOYBEANS,PRODUCTION,BU,1299438
37061,Duplin County,34.9344033,-77.9335434,1997,NORTH CAROLINA,SOYBEANS,PRODUCTION,BU,1250000
37061,Duplin County,34.9344033,-77.9335434,1997,NORTH CAROLINA,SWEET POTATOES,PRODUCTION,CWT,116146
37061,Duplin County,34.9344033,-77.9335434,1997,NORTH CAROLINA,SWEET POTATOES,PRODUCTION,CWT,124500
37061,Duplin County,34.9344033,-77.9335434,1997,NORTH CAROLINA,TOBACCO,PRODUCTION,LB,23408558
37061,Duplin County,34.9344033,-77.9335434,1997,NORTH CAROLINA,TOBACCO,PRODUCTION,LB,25179000
37061,Duplin County,34.9344033,-77.9335434,1997,NORTH CAROLINA,WHEAT,PRODUCTION,BU,967251
37061,Duplin County,34.9344033,-77.9335434,1997,NORTH CAROLINA,WHEAT,PRODUCTION,BU,1085000
37061,Duplin County,34.9344033,-77.9335434,1997,NORTH CAROLINA,WHEAT,PRODUCTION,BU,1085000
37061,Duplin County,34.9344033,-77.9335434,1997,NORTH CAROLINA,WOOL,PRODUCTION,LB,NA
37061,Duplin County,34.9344033,-77.9335434,1997,NORTH CAROLINA,WOOL,PRODUCTION,OPERATIONS,2
37061,Duplin County,34.9344033,-77.9335434,1998,NORTH CAROLINA,CORN,PRODUCTION,BU,1840000
37061,Duplin County,34.9344033,-77.9335434,1998,NORTH CAROLINA,COTTON,PRODUCTION,480 LB BALES,13000
37061,Duplin County,34.9344033,-77.9335434,1998,NORTH CAROLINA,HAY,PRODUCTION,TONS,53400
37061,Duplin County,34.9344033,-77.9335434,1998,NORTH CAROLINA,OATS,PRODUCTION,BU,29000
37061,Duplin County,34.9344033,-77.9335434,1998,NORTH CAROLINA,SOYBEANS,PRODUCTION,BU,1440000
37061,Duplin County,34.9344033,-77.9335434,1998,NORTH CAROLINA,SWEET POTATOES,PRODUCTION,CWT,126200
37061,Duplin County,34.9344033,-77.9335434,1998,NORTH CAROLINA,TOBACCO,PRODUCTION,LB,16005000
37061,Duplin County,34.9344033,-77.9335434,1998,NORTH CAROLINA,WHEAT,PRODUCTION,BU,962000
37061,Duplin County,34.9344033,-77.9335434,1998,NORTH CAROLINA,WHEAT,PRODUCTION,BU,962000
37061,Duplin County,34.9344033,-77.9335434,1999,NORTH CAROLINA,CORN,PRODUCTION,BU,2282000
37061,Duplin County,34.9344033,-77.9335434,1999,NORTH CAROLINA,COTTON,PRODUCTION,480 LB BALES,22200
37061,Duplin County,34.9344033,-77.9335434,1999,NORTH CAROLINA,HAY,PRODUCTION,TONS,53800
37061,Duplin County,34.9344033,-77.9335434,1999,NORTH CAROLINA,OATS,PRODUCTION,BU,43000
37061,Duplin County,34.9344033,-77.9335434,1999,NORTH CAROLINA,SOYBEANS,PRODUCTION,BU,1324000
37061,Duplin County,34.9344033,-77.9335434,1999,NORTH CAROLINA,SWEET POTATOES,PRODUCTION,CWT,83700
37061,Duplin County,34.9344033,-77.9335434,1999,NORTH CAROLINA,TOBACCO,PRODUCTION,LB,13691000
37061,Duplin County,34.9344033,-77.9335434,1999,NORTH CAROLINA,WHEAT,PRODUCTION,BU,985000
37061,Duplin County,34.9344033,-77.9335434,1999,NORTH CAROLINA,WHEAT,PRODUCTION,BU,985000
37061,Duplin County,34.9344033,-77.9335434,2000,NORTH CAROLINA,CORN,PRODUCTION,BU,3636000
37061,Duplin County,34.9344033,-77.9335434,2000,NORTH CAROLINA,CORN,PRODUCTION,TONS,4800
37061,Duplin County,34.9344033,-77.9335434,2000,NORTH CAROLINA,COTTON,PRODUCTION,480 LB BALES,36800
37061,Duplin County,34.9344033,-77.9335434,2000,NORTH CAROLINA,HAY,PRODUCTION,TONS,74000
37061,Duplin County,34.9344033,-77.9335434,2000,NORTH CAROLINA,OATS,PRODUCTION,BU,31000
37061,Duplin County,34.9344033,-77.9335434,2000,NORTH CAROLINA,SOYBEANS,PRODUCTION,BU,1549000
37061,Duplin County,34.9344033,-77.9335434,2000,NORTH CAROLINA,SWEET POTATOES,PRODUCTION,CWT,143000
37061,Duplin County,34.9344033,-77.9335434,2000,NORTH CAROLINA,TOBACCO,PRODUCTION,LB,13687000
37061,Duplin County,34.9344033,-77.9335434,2000,NORTH CAROLINA,WHEAT,PRODUCTION,BU,848000
37061,Duplin County,34.9344033,-77.9335434,2000,NORTH CAROLINA,WHEAT,PRODUCTION,BU,848000
37087,Haywood County,35.5588823,-82.9813074,1996,NORTH CAROLINA,CORN,PRODUCTION,TONS,37400
37087,Haywood County,35.5588823,-82.9813074,1996,NORTH CAROLINA,HAY,PRODUCTION,TONS,19700
37087,Haywood County,35.5588823,-82.9813074,1996,NORTH CAROLINA,POTATOES,PRODUCTION,CWT,5000
37087,Haywood County,35.5588823,-82.9813074,1996,NORTH CAROLINA,TOBACCO,PRODUCTION,LB,1402000
37087,Haywood County,35.5588823,-82.9813074,1997,NORTH CAROLINA,CORN,PRODUCTION,BU,20313
37087,Haywood County,35.5588823,-82.9813074,1997,NORTH CAROLINA,CORN,PRODUCTION,TONS,42516
37087,Haywood County,35.5588823,-82.9813074,1997,NORTH CAROLINA,CORN,PRODUCTION,BU,25000
37087,Haywood County,35.5588823,-82.9813074,1997,NORTH CAROLINA,CORN,PRODUCTION,TONS,40000
37087,Haywood County,35.5588823,-82.9813074,1997,NORTH CAROLINA,HAY,PRODUCTION,TONS,1008
37087,Haywood County,35.5588823,-82.9813074,1997,NORTH CAROLINA,HAY,PRODUCTION,TONS,452
37087,Haywood County,35.5588823,-82.9813074,1997,NORTH CAROLINA,HAY,PRODUCTION,TONS,12601
37087,Haywood County,35.5588823,-82.9813074,1997,NORTH CAROLINA,HAY,PRODUCTION,TONS,701
37087,Haywood County,35.5588823,-82.9813074,1997,NORTH CAROLINA,HAY,PRODUCTION,TONS,16600
37087,Haywood County,35.5588823,-82.9813074,1997,NORTH CAROLINA,HAYLAGE,PRODUCTION,TONS,536
37087,Haywood County,35.5588823,-82.9813074,1997,NORTH CAROLINA,POTATOES,PRODUCTION,CWT,1834
37087,Haywood County,35.5588823,-82.9813074,1997,NORTH CAROLINA,TOBACCO,PRODUCTION,LB,1326278
37087,Haywood County,35.5588823,-82.9813074,1997,NORTH CAROLINA,TOBACCO,PRODUCTION,LB,1465000
37087,Haywood County,35.5588823,-82.9813074,1997,NORTH CAROLINA,WOOL,PRODUCTION,LB,2537
37087,Haywood County,35.5588823,-82.9813074,1997,NORTH CAROLINA,WOOL,PRODUCTION,OPERATIONS,19
37087,Haywood County,35.5588823,-82.9813074,1998,NORTH CAROLINA,CORN,PRODUCTION,TONS,26000
37087,Haywood County,35.5588823,-82.9813074,1998,NORTH CAROLINA,HAY,PRODUCTION,TONS,20200
37087,Haywood County,35.5588823,-82.9813074,1998,NORTH CAROLINA,TOBACCO,PRODUCTION,LB,1303000
37087,Haywood County,35.5588823,-82.9813074,1999,NORTH CAROLINA,CORN,PRODUCTION,TONS,40000
37087,Haywood County,35.5588823,-82.9813074,1999,NORTH CAROLINA,HAY,PRODUCTION,TONS,23400
37087,Haywood County,35.5588823,-82.9813074,1999,NORTH CAROLINA,TOBACCO,PRODUCTION,LB,1500000
37087,Haywood County,35.5588823,-82.9813074,2000,NORTH CAROLINA,CORN,PRODUCTION,TONS,39700
37087,Haywood County,35.5588823,-82.9813074,2000,NORTH CAROLINA,HAY,PRODUCTION,TONS,24900
37087,Haywood County,35.5588823,-82.9813074,2000,NORTH CAROLINA,TOBACCO,PRODUCTION,LB,1551000
37081,Guilford County,36.079065,-79.7886652,1996,NORTH CAROLINA,CORN,PRODUCTION,BU,343000
37081,Guilford County,36.079065,-79.7886652,1996,NORTH CAROLINA,CORN,PRODUCTION,TONS,34000
37081,Guilford County,36.079065,-79.7886652,1996,NORTH CAROLINA,HAY,PRODUCTION,TONS,26100
37081,Guilford County,36.079065,-79.7886652,1996,NORTH CAROLINA,OATS,PRODUCTION,BU,11000
37081,Guilford County,36.079065,-79.7886652,1996,NORTH CAROLINA,POTATOES,PRODUCTION,CWT,500
37081,Guilford County,36.079065,-79.7886652,1996,NORTH CAROLINA,SORGHUM,PRODUCTION,BU,8500
37081,Guilford County,36.079065,-79.7886652,1996,NORTH CAROLINA,SOYBEANS,PRODUCTION,BU,82000
37081,Guilford County,36.079065,-79.7886652,1996,NORTH CAROLINA,TOBACCO,PRODUCTION,LB,10326000
37081,Guilford County,36.079065,-79.7886652,1996,NORTH CAROLINA,WHEAT,PRODUCTION,BU,227000
37081,Guilford County,36.079065,-79.7886652,1996,NORTH CAROLINA,WHEAT,PRODUCTION,BU,227000
37081,Guilford County,36.079065,-79.7886652,1997,NORTH CAROLINA,BARLEY,PRODUCTION,BU,11500
37081,Guilford County,36.079065,-79.7886652,1997,NORTH CAROLINA,BARLEY,PRODUCTION,BU,9800
37081,Guilford County,36.079065,-79.7886652,1997,NORTH CAROLINA,CORN,PRODUCTION,BU,301819
37081,Guilford County,36.079065,-79.7886652,1997,NORTH CAROLINA,CORN,PRODUCTION,TONS,33594
37081,Guilford County,36.079065,-79.7886652,1997,NORTH CAROLINA,CORN,PRODUCTION,BU,360000
37081,Guilford County,36.079065,-79.7886652,1997,NORTH CAROLINA,CORN,PRODUCTION,TONS,34000
37081,Guilford County,36.079065,-79.7886652,1997,NORTH CAROLINA,HAY,PRODUCTION,TONS,1396
37081,Guilford County,36.079065,-79.7886652,1997,NORTH CAROLINA,HAY,PRODUCTION,TONS,2413
37081,Guilford County,36.079065,-79.7886652,1997,NORTH CAROLINA,HAY,PRODUCTION,TONS,19553
37081,Guilford County,36.079065,-79.7886652,1997,NORTH CAROLINA,HAY,PRODUCTION,TONS,1790
37081,Guilford County,36.079065,-79.7886652,1997,NORTH CAROLINA,HAY,PRODUCTION,TONS,26500
37081,Guilford County,36.079065,-79.7886652,1997,NORTH CAROLINA,HAYLAGE,PRODUCTION,TONS,1345
37081,Guilford County,36.079065,-79.7886652,1997,NORTH CAROLINA,OATS,PRODUCTION,BU,30017
37081,Guilford County,36.079065,-79.7886652,1997,NORTH CAROLINA,OATS,PRODUCTION,BU,26000
37081,Guilford County,36.079065,-79.7886652,1997,NORTH CAROLINA,POTATOES,PRODUCTION,CWT,NA
37081,Guilford County,36.079065,-79.7886652,1997,NORTH CAROLINA,RYE,PRODUCTION,BU,672
37081,Guilford County,36.079065,-79.7886652,1997,NORTH CAROLINA,SORGHUM,PRODUCTION,BU,2840
37081,Guilford County,36.079065,-79.7886652,1997,NORTH CAROLINA,SORGHUM,PRODUCTION,BU,3300
37081,Guilford County,36.079065,-79.7886652,1997,NORTH CAROLINA,SOYBEANS,PRODUCTION,BU,108643
37081,Guilford County,36.079065,-79.7886652,1997,NORTH CAROLINA,SOYBEANS,PRODUCTION,BU,107000
37081,Guilford County,36.079065,-79.7886652,1997,NORTH CAROLINA,SWEET POTATOES,PRODUCTION,CWT,744
37081,Guilford County,36.079065,-79.7886652,1997,NORTH CAROLINA,TOBACCO,PRODUCTION,LB,11689102
37081,Guilford County,36.079065,-79.7886652,1997,NORTH CAROLINA,TOBACCO,PRODUCTION,LB,11800000
37081,Guilford County,36.079065,-79.7886652,1997,NORTH CAROLINA,WHEAT,PRODUCTION,BU,276910
37081,Guilford County,36.079065,-79.7886652,1997,NORTH CAROLINA,WHEAT,PRODUCTION,BU,290000
37081,Guilford County,36.079065,-79.7886652,1997,NORTH CAROLINA,WHEAT,PRODUCTION,BU,290000
37081,Guilford County,36.079065,-79.7886652,1997,NORTH CAROLINA,WOOL,PRODUCTION,LB,1307
37081,Guilford County,36.079065,-79.7886652,1997,NORTH CAROLINA,WOOL,PRODUCTION,OPERATIONS,7
37081,Guilford County,36.079065,-79.7886652,1998,NORTH CAROLINA,CORN,PRODUCTION,BU,123500
37081,Guilford County,36.079065,-79.7886652,1998,NORTH CAROLINA,CORN,PRODUCTION,TONS,14300
37081,Guilford County,36.079065,-79.7886652,1998,NORTH CAROLINA,HAY,PRODUCTION,TONS,28500
37081,Guilford County,36.079065,-79.7886652,1998,NORTH CAROLINA,OATS,PRODUCTION,BU,18000
37081,Guilford County,36.079065,-79.7886652,1998,NORTH CAROLINA,SOYBEANS,PRODUCTION,BU,50000
37081,Guilford County,36.079065,-79.7886652,1998,NORTH CAROLINA,TOBACCO,PRODUCTION,LB,9237000
37081,Guilford County,36.079065,-79.7886652,1998,NORTH CAROLINA,WHEAT,PRODUCTION,BU,266000
37081,Guilford County,36.079065,-79.7886652,1998,NORTH CAROLINA,WHEAT,PRODUCTION,BU,266000
37081,Guilford County,36.079065,-79.7886652,1999,NORTH CAROLINA,BARLEY,PRODUCTION,BU,21700
37081,Guilford County,36.079065,-79.7886652,1999,NORTH CAROLINA,CORN,PRODUCTION,BU,309000
37081,Guilford County,36.079065,-79.7886652,1999,NORTH CAROLINA,CORN,PRODUCTION,TONS,27000
37081,Guilford County,36.079065,-79.7886652,1999,NORTH CAROLINA,HAY,PRODUCTION,TONS,31500
37081,Guilford County,36.079065,-79.7886652,1999,NORTH CAROLINA,OATS,PRODUCTION,BU,42000
37081,Guilford County,36.079065,-79.7886652,1999,NORTH CAROLINA,SOYBEANS,PRODUCTION,BU,156000
37081,Guilford County,36.079065,-79.7886652,1999,NORTH CAROLINA,TOBACCO,PRODUCTION,LB,9392000
37081,Guilford County,36.079065,-79.7886652,1999,NORTH CAROLINA,WHEAT,PRODUCTION,BU,331000
37081,Guilford County,36.079065,-79.7886652,1999,NORTH CAROLINA,WHEAT,PRODUCTION,BU,331000
37081,Guilford County,36.079065,-79.7886652,2000,NORTH CAROLINA,BARLEY,PRODUCTION,BU,46000
37081,Guilford County,36.079065,-79.7886652,2000,NORTH CAROLINA,CORN,PRODUCTION,BU,467000
37081,Guilford County,36.079065,-79.7886652,2000,NORTH CAROLINA,CORN,PRODUCTION,TONS,35000
37081,Guilford County,36.079065,-79.7886652,2000,NORTH CAROLINA,HAY,PRODUCTION,TONS,33600
37081,Guilford County,36.079065,-79.7886652,2000,NORTH CAROLINA,OATS,PRODUCTION,BU,49000
37081,Guilford County,36.079065,-79.7886652,2000,NORTH CAROLINA,SOYBEANS,PRODUCTION,BU,237000
37081,Guilford County,36.079065,-79.7886652,2000,NORTH CAROLINA,TOBACCO,PRODUCTION,LB,5873000
37081,Guilford County,36.079065,-79.7886652,2000,NORTH CAROLINA,WHEAT,PRODUCTION,BU,333000
37081,Guilford County,36.079065,-79.7886652,2000,NORTH CAROLINA,WHEAT,PRODUCTION,BU,333000
37099,Jackson County,35.2854541,-83.1239657,1996,NORTH CAROLINA,HAY,PRODUCTION,TONS,2300
37099,Jackson County,35.2854541,-83.1239657,1996,NORTH CAROLINA,POTATOES,PRODUCTION,CWT,800
37099,Jackson County,35.2854541,-83.1239657,1996,NORTH CAROLINA,TOBACCO,PRODUCTION,LB,46000
37099,Jackson County,35.2854541,-83.1239657,1997,NORTH CAROLINA,CORN,PRODUCTION,BU,1970
37099,Jackson County,35.2854541,-83.1239657,1997,NORTH CAROLINA,GINSENG,PRODUCTION,LB,NA
37099,Jackson County,35.2854541,-83.1239657,1997,NORTH CAROLINA,HAY,PRODUCTION,TONS,1597
37099,Jackson County,35.2854541,-83.1239657,1997,NORTH CAROLINA,HAY,PRODUCTION,TONS,NA
37099,Jackson County,35.2854541,-83.1239657,1997,NORTH CAROLINA,HAY,PRODUCTION,TONS,1700
37099,Jackson County,35.2854541,-83.1239657,1997,NORTH CAROLINA,POTATOES,PRODUCTION,CWT,712
37099,Jackson County,35.2854541,-83.1239657,1997,NORTH CAROLINA,TOBACCO,PRODUCTION,LB,45764
